# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:41
# parameter: seed = 1896551
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       8.932,     2,Finish(1),before,   1,   0,   0,   1,   0
       8.932,     2,Finish(1), after,   2,   0,   0,   0,   1
      19.847,     1,  Arrival,before,   1,   0,   0,   0,   1
      19.847,     1,  Arrival, after,   3,   0,   0,   1,   1
      22.695,     5,Finish(1),before,   2,   0,   0,   1,   1
      22.695,     5,Finish(1), after,   2,   0,   1,   0,   1
      25.860,     3,Finish(2),before,   1,   0,   1,   0,   1
      25.860,     3,Finish(2), after,   2,   0,   0,   0,   1
      43.645,     6,Finish(2),before,   1,   0,   0,   0,   1
      43.645,     6,Finish(2), after,   1,   0,   0,   0,   0
      74.483,     4,  Arrival,before,   0,   0,   0,   0,   0
      74.483,     4,  Arrival, after,   2,   0,   0,   1,   0
      83.875,     8,Finish(1),before,   1,   0,   0,   1,   0
      83.875,     8,Finish(1), after,   2,   0,   0,   0,   1
      86.227,     7,  Arrival,before,   1,   0,   0,   0,   1
      86.227,     7,  Arrival, after,   3,   0,   0,   1,   1
      98.790,    10,  Arrival,before,   2,   0,   0,   1,   1
      98.790,    10,  Arrival, after,   3,   1,   0,   1,   1
     101.087,    11,Finish(1),before,   2,   1,   0,   1,   1
     101.087,    11,Finish(1), after,   3,   0,   1,   1,   1
     101.196,    13,Finish(1),before,   2,   0,   1,   1,   1
     101.196,    13,Finish(1), after,   2,   0,   2,   0,   1
     102.983,     9,Finish(2),before,   1,   0,   2,   0,   1
     102.983,     9,Finish(2), after,   2,   0,   1,   0,   1
     117.292,    12,  Arrival,before,   1,   0,   1,   0,   1
     117.292,    12,  Arrival, after,   3,   0,   1,   1,   1
     124.622,    14,Finish(2),before,   2,   0,   1,   1,   1
     124.622,    14,Finish(2), after,   3,   0,   0,   1,   1
     136.000,    16,Finish(1),before,   2,   0,   0,   1,   1
     136.000,    16,Finish(1), after,   2,   0,   1,   0,   1
     143.547,    17,Finish(2),before,   1,   0,   1,   0,   1
