# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:38
# parameter: seed = 1896495
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       5.391,     2,Finish(1),before,   1,   0,   0,   1,   0
       5.391,     2,Finish(1), after,   2,   0,   0,   0,   1
      22.577,     3,Finish(2),before,   1,   0,   0,   0,   1
      22.577,     3,Finish(2), after,   1,   0,   0,   0,   0
      27.179,     1,  Arrival,before,   0,   0,   0,   0,   0
      27.179,     1,  Arrival, after,   2,   0,   0,   1,   0
      30.982,     5,Finish(1),before,   1,   0,   0,   1,   0
      30.982,     5,Finish(1), after,   2,   0,   0,   0,   1
      43.569,     6,Finish(2),before,   1,   0,   0,   0,   1
      43.569,     6,Finish(2), after,   1,   0,   0,   0,   0
      61.617,     4,  Arrival,before,   0,   0,   0,   0,   0
      61.617,     4,  Arrival, after,   2,   0,   0,   1,   0
      67.465,     8,Finish(1),before,   1,   0,   0,   1,   0
      67.465,     8,Finish(1), after,   2,   0,   0,   0,   1
      83.759,     9,Finish(2),before,   1,   0,   0,   0,   1
      83.759,     9,Finish(2), after,   1,   0,   0,   0,   0
     119.018,     7,  Arrival,before,   0,   0,   0,   0,   0
     119.018,     7,  Arrival, after,   2,   0,   0,   1,   0
     139.827,    10,  Arrival,before,   1,   0,   0,   1,   0
     139.827,    10,  Arrival, after,   2,   1,   0,   1,   0
     149.918,    11,Finish(1),before,   1,   1,   0,   1,   0
     149.918,    11,Finish(1), after,   3,   0,   0,   1,   1
     161.725,    13,Finish(1),before,   2,   0,   0,   1,   1
     161.725,    13,Finish(1), after,   2,   0,   1,   0,   1
     166.775,    12,  Arrival,before,   1,   0,   1,   0,   1
     166.775,    12,  Arrival, after,   3,   0,   1,   1,   1
     167.291,    16,Finish(1),before,   2,   0,   1,   1,   1
     167.291,    16,Finish(1), after,   2,   0,   2,   0,   1
     172.262,    14,Finish(2),before,   1,   0,   2,   0,   1
     172.262,    14,Finish(2), after,   2,   0,   1,   0,   1
     185.407,    17,Finish(2),before,   1,   0,   1,   0,   1
