# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:38
# parameter: seed = 1896502
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       1.556,     2,Finish(1),before,   1,   0,   0,   1,   0
       1.556,     2,Finish(1), after,   2,   0,   0,   0,   1
      14.262,     1,  Arrival,before,   1,   0,   0,   0,   1
      14.262,     1,  Arrival, after,   3,   0,   0,   1,   1
      15.019,     5,Finish(1),before,   2,   0,   0,   1,   1
      15.019,     5,Finish(1), after,   2,   0,   1,   0,   1
      17.237,     3,Finish(2),before,   1,   0,   1,   0,   1
      17.237,     3,Finish(2), after,   2,   0,   0,   0,   1
      33.225,     4,  Arrival,before,   1,   0,   0,   0,   1
      33.225,     4,  Arrival, after,   3,   0,   0,   1,   1
      35.815,     8,Finish(1),before,   2,   0,   0,   1,   1
      35.815,     8,Finish(1), after,   2,   0,   1,   0,   1
      35.922,     6,Finish(2),before,   1,   0,   1,   0,   1
      35.922,     6,Finish(2), after,   2,   0,   0,   0,   1
      52.719,     9,Finish(2),before,   1,   0,   0,   0,   1
      52.719,     9,Finish(2), after,   1,   0,   0,   0,   0
      60.919,     7,  Arrival,before,   0,   0,   0,   0,   0
      60.919,     7,  Arrival, after,   2,   0,   0,   1,   0
      80.698,    10,  Arrival,before,   1,   0,   0,   1,   0
      80.698,    10,  Arrival, after,   2,   1,   0,   1,   0
      84.970,    11,Finish(1),before,   1,   1,   0,   1,   0
      84.970,    11,Finish(1), after,   3,   0,   0,   1,   1
      96.143,    13,Finish(1),before,   2,   0,   0,   1,   1
      96.143,    13,Finish(1), after,   2,   0,   1,   0,   1
     102.753,    14,Finish(2),before,   1,   0,   1,   0,   1
     102.753,    14,Finish(2), after,   2,   0,   0,   0,   1
     121.786,    15,Finish(2),before,   1,   0,   0,   0,   1
     121.786,    15,Finish(2), after,   1,   0,   0,   0,   0
     136.589,    12,  Arrival,before,   0,   0,   0,   0,   0
     136.589,    12,  Arrival, after,   2,   0,   0,   1,   0
     137.647,    17,Finish(1),before,   1,   0,   0,   1,   0
