# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:44
# parameter: seed = 1896595
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      12.297,     2,Finish(1),before,   1,   0,   0,   1,   0
      12.297,     2,Finish(1), after,   2,   0,   0,   0,   1
      25.513,     3,Finish(2),before,   1,   0,   0,   0,   1
      25.513,     3,Finish(2), after,   1,   0,   0,   0,   0
      27.801,     1,  Arrival,before,   0,   0,   0,   0,   0
      27.801,     1,  Arrival, after,   2,   0,   0,   1,   0
      43.347,     5,Finish(1),before,   1,   0,   0,   1,   0
      43.347,     5,Finish(1), after,   2,   0,   0,   0,   1
      63.702,     6,Finish(2),before,   1,   0,   0,   0,   1
      63.702,     6,Finish(2), after,   1,   0,   0,   0,   0
      67.450,     4,  Arrival,before,   0,   0,   0,   0,   0
      67.450,     4,  Arrival, after,   2,   0,   0,   1,   0
      79.790,     8,Finish(1),before,   1,   0,   0,   1,   0
      79.790,     8,Finish(1), after,   2,   0,   0,   0,   1
     100.853,     9,Finish(2),before,   1,   0,   0,   0,   1
     100.853,     9,Finish(2), after,   1,   0,   0,   0,   0
     118.749,     7,  Arrival,before,   0,   0,   0,   0,   0
     118.749,     7,  Arrival, after,   2,   0,   0,   1,   0
     138.547,    10,  Arrival,before,   1,   0,   0,   1,   0
     138.547,    10,  Arrival, after,   2,   1,   0,   1,   0
     142.337,    11,Finish(1),before,   1,   1,   0,   1,   0
     142.337,    11,Finish(1), after,   3,   0,   0,   1,   1
     152.096,    13,Finish(1),before,   2,   0,   0,   1,   1
     152.096,    13,Finish(1), after,   2,   0,   1,   0,   1
     160.304,    14,Finish(2),before,   1,   0,   1,   0,   1
     160.304,    14,Finish(2), after,   2,   0,   0,   0,   1
     174.413,    12,  Arrival,before,   1,   0,   0,   0,   1
     174.413,    12,  Arrival, after,   3,   0,   0,   1,   1
     177.541,    15,Finish(2),before,   2,   0,   0,   1,   1
     177.541,    15,Finish(2), after,   2,   0,   0,   1,   0
     189.720,    17,Finish(1),before,   1,   0,   0,   1,   0
