# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:47
# parameter: seed = 1896635
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       8.166,     2,Finish(1),before,   1,   0,   0,   1,   0
       8.166,     2,Finish(1), after,   2,   0,   0,   0,   1
      28.511,     3,Finish(2),before,   1,   0,   0,   0,   1
      28.511,     3,Finish(2), after,   1,   0,   0,   0,   0
      56.851,     1,  Arrival,before,   0,   0,   0,   0,   0
      56.851,     1,  Arrival, after,   2,   0,   0,   1,   0
      60.437,     5,Finish(1),before,   1,   0,   0,   1,   0
      60.437,     5,Finish(1), after,   2,   0,   0,   0,   1
      69.783,     4,  Arrival,before,   1,   0,   0,   0,   1
      69.783,     4,  Arrival, after,   3,   0,   0,   1,   1
      70.797,     8,Finish(1),before,   2,   0,   0,   1,   1
      70.797,     8,Finish(1), after,   2,   0,   1,   0,   1
      77.914,     6,Finish(2),before,   1,   0,   1,   0,   1
      77.914,     6,Finish(2), after,   2,   0,   0,   0,   1
      92.977,     9,Finish(2),before,   1,   0,   0,   0,   1
      92.977,     9,Finish(2), after,   1,   0,   0,   0,   0
     109.041,     7,  Arrival,before,   0,   0,   0,   0,   0
     109.041,     7,  Arrival, after,   2,   0,   0,   1,   0
     120.190,    11,Finish(1),before,   1,   0,   0,   1,   0
     120.190,    11,Finish(1), after,   2,   0,   0,   0,   1
     138.754,    12,Finish(2),before,   1,   0,   0,   0,   1
     138.754,    12,Finish(2), after,   1,   0,   0,   0,   0
     157.234,    10,  Arrival,before,   0,   0,   0,   0,   0
     157.234,    10,  Arrival, after,   2,   0,   0,   1,   0
     181.138,    14,Finish(1),before,   1,   0,   0,   1,   0
     181.138,    14,Finish(1), after,   2,   0,   0,   0,   1
     196.382,    15,Finish(2),before,   1,   0,   0,   0,   1
     196.382,    15,Finish(2), after,   1,   0,   0,   0,   0
     205.298,    13,  Arrival,before,   0,   0,   0,   0,   0
     205.298,    13,  Arrival, after,   2,   0,   0,   1,   0
     208.606,    17,Finish(1),before,   1,   0,   0,   1,   0
