# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:46
# parameter: seed = 1896614
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      17.584,     2,Finish(1),before,   1,   0,   0,   1,   0
      17.584,     2,Finish(1), after,   2,   0,   0,   0,   1
      38.133,     3,Finish(2),before,   1,   0,   0,   0,   1
      38.133,     3,Finish(2), after,   1,   0,   0,   0,   0
      47.600,     1,  Arrival,before,   0,   0,   0,   0,   0
      47.600,     1,  Arrival, after,   2,   0,   0,   1,   0
      57.861,     5,Finish(1),before,   1,   0,   0,   1,   0
      57.861,     5,Finish(1), after,   2,   0,   0,   0,   1
      58.958,     4,  Arrival,before,   1,   0,   0,   0,   1
      58.958,     4,  Arrival, after,   3,   0,   0,   1,   1
      59.050,     8,Finish(1),before,   2,   0,   0,   1,   1
      59.050,     8,Finish(1), after,   2,   0,   1,   0,   1
      77.425,     6,Finish(2),before,   1,   0,   1,   0,   1
      77.425,     6,Finish(2), after,   2,   0,   0,   0,   1
      91.337,     7,  Arrival,before,   1,   0,   0,   0,   1
      91.337,     7,  Arrival, after,   3,   0,   0,   1,   1
     100.043,     9,Finish(2),before,   2,   0,   0,   1,   1
     100.043,     9,Finish(2), after,   2,   0,   0,   1,   0
     118.855,    11,Finish(1),before,   1,   0,   0,   1,   0
     118.855,    11,Finish(1), after,   2,   0,   0,   0,   1
     132.391,    12,Finish(2),before,   1,   0,   0,   0,   1
     132.391,    12,Finish(2), after,   1,   0,   0,   0,   0
     142.623,    10,  Arrival,before,   0,   0,   0,   0,   0
     142.623,    10,  Arrival, after,   2,   0,   0,   1,   0
     149.976,    14,Finish(1),before,   1,   0,   0,   1,   0
     149.976,    14,Finish(1), after,   2,   0,   0,   0,   1
     156.556,    13,  Arrival,before,   1,   0,   0,   0,   1
     156.556,    13,  Arrival, after,   3,   0,   0,   1,   1
     168.219,    15,Finish(2),before,   2,   0,   0,   1,   1
     168.219,    15,Finish(2), after,   2,   0,   0,   1,   0
     177.506,    16,  Arrival,before,   1,   0,   0,   1,   0
