# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:38
# parameter: seed = 1896497
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       1.031,     2,Finish(1),before,   1,   0,   0,   1,   0
       1.031,     2,Finish(1), after,   2,   0,   0,   0,   1
      13.315,     3,Finish(2),before,   1,   0,   0,   0,   1
      13.315,     3,Finish(2), after,   1,   0,   0,   0,   0
      16.631,     1,  Arrival,before,   0,   0,   0,   0,   0
      16.631,     1,  Arrival, after,   2,   0,   0,   1,   0
      18.302,     5,Finish(1),before,   1,   0,   0,   1,   0
      18.302,     5,Finish(1), after,   2,   0,   0,   0,   1
      32.933,     4,  Arrival,before,   1,   0,   0,   0,   1
      32.933,     4,  Arrival, after,   3,   0,   0,   1,   1
      35.640,     6,Finish(2),before,   2,   0,   0,   1,   1
      35.640,     6,Finish(2), after,   2,   0,   0,   1,   0
      37.763,     8,Finish(1),before,   1,   0,   0,   1,   0
      37.763,     8,Finish(1), after,   2,   0,   0,   0,   1
      53.862,     9,Finish(2),before,   1,   0,   0,   0,   1
      53.862,     9,Finish(2), after,   1,   0,   0,   0,   0
      67.163,     7,  Arrival,before,   0,   0,   0,   0,   0
      67.163,     7,  Arrival, after,   2,   0,   0,   1,   0
      75.571,    11,Finish(1),before,   1,   0,   0,   1,   0
      75.571,    11,Finish(1), after,   2,   0,   0,   0,   1
      82.938,    10,  Arrival,before,   1,   0,   0,   0,   1
      82.938,    10,  Arrival, after,   3,   0,   0,   1,   1
      94.429,    14,Finish(1),before,   2,   0,   0,   1,   1
      94.429,    14,Finish(1), after,   2,   0,   1,   0,   1
      95.290,    12,Finish(2),before,   1,   0,   1,   0,   1
      95.290,    12,Finish(2), after,   2,   0,   0,   0,   1
     108.099,    15,Finish(2),before,   1,   0,   0,   0,   1
     108.099,    15,Finish(2), after,   1,   0,   0,   0,   0
     122.521,    13,  Arrival,before,   0,   0,   0,   0,   0
     122.521,    13,  Arrival, after,   2,   0,   0,   1,   0
     122.792,    17,Finish(1),before,   1,   0,   0,   1,   0
