# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:42
# parameter: seed = 1896568
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      45.397,     2,Finish(1),before,   1,   0,   0,   1,   0
      45.397,     2,Finish(1), after,   2,   0,   0,   0,   1
      50.193,     1,  Arrival,before,   1,   0,   0,   0,   1
      50.193,     1,  Arrival, after,   3,   0,   0,   1,   1
      57.049,     3,Finish(2),before,   2,   0,   0,   1,   1
      57.049,     3,Finish(2), after,   2,   0,   0,   1,   0
      76.433,     5,Finish(1),before,   1,   0,   0,   1,   0
      76.433,     5,Finish(1), after,   2,   0,   0,   0,   1
      94.675,     4,  Arrival,before,   1,   0,   0,   0,   1
      94.675,     4,  Arrival, after,   3,   0,   0,   1,   1
      94.876,     6,Finish(2),before,   2,   0,   0,   1,   1
      94.876,     6,Finish(2), after,   2,   0,   0,   1,   0
     104.958,     8,Finish(1),before,   1,   0,   0,   1,   0
     104.958,     8,Finish(1), after,   2,   0,   0,   0,   1
     109.701,     7,  Arrival,before,   1,   0,   0,   0,   1
     109.701,     7,  Arrival, after,   3,   0,   0,   1,   1
     117.439,     9,Finish(2),before,   2,   0,   0,   1,   1
     117.439,     9,Finish(2), after,   2,   0,   0,   1,   0
     123.694,    11,Finish(1),before,   1,   0,   0,   1,   0
     123.694,    11,Finish(1), after,   2,   0,   0,   0,   1
     138.377,    12,Finish(2),before,   1,   0,   0,   0,   1
     138.377,    12,Finish(2), after,   1,   0,   0,   0,   0
     140.332,    10,  Arrival,before,   0,   0,   0,   0,   0
     140.332,    10,  Arrival, after,   2,   0,   0,   1,   0
     140.485,    14,Finish(1),before,   1,   0,   0,   1,   0
     140.485,    14,Finish(1), after,   2,   0,   0,   0,   1
     156.647,    15,Finish(2),before,   1,   0,   0,   0,   1
     156.647,    15,Finish(2), after,   1,   0,   0,   0,   0
     191.502,    13,  Arrival,before,   0,   0,   0,   0,   0
     191.502,    13,  Arrival, after,   2,   0,   0,   1,   0
     202.441,    17,Finish(1),before,   1,   0,   0,   1,   0
