# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:39
# parameter: seed = 1896508
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      18.899,     2,Finish(1),before,   1,   0,   0,   1,   0
      18.899,     2,Finish(1), after,   2,   0,   0,   0,   1
      30.620,     1,  Arrival,before,   1,   0,   0,   0,   1
      30.620,     1,  Arrival, after,   3,   0,   0,   1,   1
      33.022,     5,Finish(1),before,   2,   0,   0,   1,   1
      33.022,     5,Finish(1), after,   2,   0,   1,   0,   1
      35.594,     3,Finish(2),before,   1,   0,   1,   0,   1
      35.594,     3,Finish(2), after,   2,   0,   0,   0,   1
      43.175,     4,  Arrival,before,   1,   0,   0,   0,   1
      43.175,     4,  Arrival, after,   3,   0,   0,   1,   1
      43.498,     8,Finish(1),before,   2,   0,   0,   1,   1
      43.498,     8,Finish(1), after,   2,   0,   1,   0,   1
      49.226,     6,Finish(2),before,   1,   0,   1,   0,   1
      49.226,     6,Finish(2), after,   2,   0,   0,   0,   1
      65.827,     9,Finish(2),before,   1,   0,   0,   0,   1
      65.827,     9,Finish(2), after,   1,   0,   0,   0,   0
     100.263,     7,  Arrival,before,   0,   0,   0,   0,   0
     100.263,     7,  Arrival, after,   2,   0,   0,   1,   0
     110.780,    11,Finish(1),before,   1,   0,   0,   1,   0
     110.780,    11,Finish(1), after,   2,   0,   0,   0,   1
     112.301,    10,  Arrival,before,   1,   0,   0,   0,   1
     112.301,    10,  Arrival, after,   3,   0,   0,   1,   1
     127.686,    12,Finish(2),before,   2,   0,   0,   1,   1
     127.686,    12,Finish(2), after,   2,   0,   0,   1,   0
     134.769,    14,Finish(1),before,   1,   0,   0,   1,   0
     134.769,    14,Finish(1), after,   2,   0,   0,   0,   1
     153.231,    15,Finish(2),before,   1,   0,   0,   0,   1
     153.231,    15,Finish(2), after,   1,   0,   0,   0,   0
     161.954,    13,  Arrival,before,   0,   0,   0,   0,   0
     161.954,    13,  Arrival, after,   2,   0,   0,   1,   0
     163.389,    17,Finish(1),before,   1,   0,   0,   1,   0
