# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:35
# parameter: seed = 1896459
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       6.549,     2,Finish(1),before,   1,   0,   0,   1,   0
       6.549,     2,Finish(1), after,   2,   0,   0,   0,   1
      17.772,     3,Finish(2),before,   1,   0,   0,   0,   1
      17.772,     3,Finish(2), after,   1,   0,   0,   0,   0
      25.034,     1,  Arrival,before,   0,   0,   0,   0,   0
      25.034,     1,  Arrival, after,   2,   0,   0,   1,   0
      37.321,     5,Finish(1),before,   1,   0,   0,   1,   0
      37.321,     5,Finish(1), after,   2,   0,   0,   0,   1
      49.917,     4,  Arrival,before,   1,   0,   0,   0,   1
      49.917,     4,  Arrival, after,   3,   0,   0,   1,   1
      53.637,     6,Finish(2),before,   2,   0,   0,   1,   1
      53.637,     6,Finish(2), after,   2,   0,   0,   1,   0
      54.324,     8,Finish(1),before,   1,   0,   0,   1,   0
      54.324,     8,Finish(1), after,   2,   0,   0,   0,   1
      67.194,     9,Finish(2),before,   1,   0,   0,   0,   1
      67.194,     9,Finish(2), after,   1,   0,   0,   0,   0
      74.955,     7,  Arrival,before,   0,   0,   0,   0,   0
      74.955,     7,  Arrival, after,   2,   0,   0,   1,   0
      76.409,    11,Finish(1),before,   1,   0,   0,   1,   0
      76.409,    11,Finish(1), after,   2,   0,   0,   0,   1
      86.583,    12,Finish(2),before,   1,   0,   0,   0,   1
      86.583,    12,Finish(2), after,   1,   0,   0,   0,   0
      94.208,    10,  Arrival,before,   0,   0,   0,   0,   0
      94.208,    10,  Arrival, after,   2,   0,   0,   1,   0
      97.505,    14,Finish(1),before,   1,   0,   0,   1,   0
      97.505,    14,Finish(1), after,   2,   0,   0,   0,   1
     109.745,    15,Finish(2),before,   1,   0,   0,   0,   1
     109.745,    15,Finish(2), after,   1,   0,   0,   0,   0
     128.223,    13,  Arrival,before,   0,   0,   0,   0,   0
     128.223,    13,  Arrival, after,   2,   0,   0,   1,   0
     144.121,    17,Finish(1),before,   1,   0,   0,   1,   0
