# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:43
# parameter: seed = 1896583
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       6.354,     2,Finish(1),before,   1,   0,   0,   1,   0
       6.354,     2,Finish(1), after,   2,   0,   0,   0,   1
      21.325,     3,Finish(2),before,   1,   0,   0,   0,   1
      21.325,     3,Finish(2), after,   1,   0,   0,   0,   0
      43.087,     1,  Arrival,before,   0,   0,   0,   0,   0
      43.087,     1,  Arrival, after,   2,   0,   0,   1,   0
      54.059,     5,Finish(1),before,   1,   0,   0,   1,   0
      54.059,     5,Finish(1), after,   2,   0,   0,   0,   1
      65.575,     6,Finish(2),before,   1,   0,   0,   0,   1
      65.575,     6,Finish(2), after,   1,   0,   0,   0,   0
      95.550,     4,  Arrival,before,   0,   0,   0,   0,   0
      95.550,     4,  Arrival, after,   2,   0,   0,   1,   0
     136.061,     7,  Arrival,before,   1,   0,   0,   1,   0
     136.061,     7,  Arrival, after,   2,   1,   0,   1,   0
     136.735,     8,Finish(1),before,   1,   1,   0,   1,   0
     136.735,     8,Finish(1), after,   3,   0,   0,   1,   1
     141.419,    10,Finish(1),before,   2,   0,   0,   1,   1
     141.419,    10,Finish(1), after,   2,   0,   1,   0,   1
     154.615,    11,Finish(2),before,   1,   0,   1,   0,   1
     154.615,    11,Finish(2), after,   2,   0,   0,   0,   1
     170.419,    12,Finish(2),before,   1,   0,   0,   0,   1
     170.419,    12,Finish(2), after,   1,   0,   0,   0,   0
     192.179,     9,  Arrival,before,   0,   0,   0,   0,   0
     192.179,     9,  Arrival, after,   2,   0,   0,   1,   0
     206.153,    14,Finish(1),before,   1,   0,   0,   1,   0
     206.153,    14,Finish(1), after,   2,   0,   0,   0,   1
     219.728,    13,  Arrival,before,   1,   0,   0,   0,   1
     219.728,    13,  Arrival, after,   3,   0,   0,   1,   1
     220.030,    15,Finish(2),before,   2,   0,   0,   1,   1
     220.030,    15,Finish(2), after,   2,   0,   0,   1,   0
     223.877,    17,Finish(1),before,   1,   0,   0,   1,   0
