# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:34
# parameter: seed = 1896438
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       0.337,     2,Finish(1),before,   1,   0,   0,   1,   0
       0.337,     2,Finish(1), after,   2,   0,   0,   0,   1
      11.310,     3,Finish(2),before,   1,   0,   0,   0,   1
      11.310,     3,Finish(2), after,   1,   0,   0,   0,   0
      15.784,     1,  Arrival,before,   0,   0,   0,   0,   0
      15.784,     1,  Arrival, after,   2,   0,   0,   1,   0
      34.041,     5,Finish(1),before,   1,   0,   0,   1,   0
      34.041,     5,Finish(1), after,   2,   0,   0,   0,   1
      39.092,     4,  Arrival,before,   1,   0,   0,   0,   1
      39.092,     4,  Arrival, after,   3,   0,   0,   1,   1
      40.053,     8,Finish(1),before,   2,   0,   0,   1,   1
      40.053,     8,Finish(1), after,   2,   0,   1,   0,   1
      48.286,     6,Finish(2),before,   1,   0,   1,   0,   1
      48.286,     6,Finish(2), after,   2,   0,   0,   0,   1
      57.251,     7,  Arrival,before,   1,   0,   0,   0,   1
      57.251,     7,  Arrival, after,   3,   0,   0,   1,   1
      64.412,     9,Finish(2),before,   2,   0,   0,   1,   1
      64.412,     9,Finish(2), after,   2,   0,   0,   1,   0
      65.554,    11,Finish(1),before,   1,   0,   0,   1,   0
      65.554,    11,Finish(1), after,   2,   0,   0,   0,   1
      79.597,    10,  Arrival,before,   1,   0,   0,   0,   1
      79.597,    10,  Arrival, after,   3,   0,   0,   1,   1
      81.008,    12,Finish(2),before,   2,   0,   0,   1,   1
      81.008,    12,Finish(2), after,   2,   0,   0,   1,   0
      85.043,    14,Finish(1),before,   1,   0,   0,   1,   0
      85.043,    14,Finish(1), after,   2,   0,   0,   0,   1
     103.049,    15,Finish(2),before,   1,   0,   0,   0,   1
     103.049,    15,Finish(2), after,   1,   0,   0,   0,   0
     127.481,    13,  Arrival,before,   0,   0,   0,   0,   0
     127.481,    13,  Arrival, after,   2,   0,   0,   1,   0
     127.922,    17,Finish(1),before,   1,   0,   0,   1,   0
