# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:34
# parameter: seed = 1896442
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      14.054,     2,Finish(1),before,   1,   0,   0,   1,   0
      14.054,     2,Finish(1), after,   2,   0,   0,   0,   1
      35.912,     3,Finish(2),before,   1,   0,   0,   0,   1
      35.912,     3,Finish(2), after,   1,   0,   0,   0,   0
      42.688,     1,  Arrival,before,   0,   0,   0,   0,   0
      42.688,     1,  Arrival, after,   2,   0,   0,   1,   0
      60.401,     5,Finish(1),before,   1,   0,   0,   1,   0
      60.401,     5,Finish(1), after,   2,   0,   0,   0,   1
      73.444,     6,Finish(2),before,   1,   0,   0,   0,   1
      73.444,     6,Finish(2), after,   1,   0,   0,   0,   0
      77.725,     4,  Arrival,before,   0,   0,   0,   0,   0
      77.725,     4,  Arrival, after,   2,   0,   0,   1,   0
      83.134,     8,Finish(1),before,   1,   0,   0,   1,   0
      83.134,     8,Finish(1), after,   2,   0,   0,   0,   1
      99.480,     7,  Arrival,before,   1,   0,   0,   0,   1
      99.480,     7,  Arrival, after,   3,   0,   0,   1,   1
     102.241,     9,Finish(2),before,   2,   0,   0,   1,   1
     102.241,     9,Finish(2), after,   2,   0,   0,   1,   0
     118.352,    11,Finish(1),before,   1,   0,   0,   1,   0
     118.352,    11,Finish(1), after,   2,   0,   0,   0,   1
     129.811,    12,Finish(2),before,   1,   0,   0,   0,   1
     129.811,    12,Finish(2), after,   1,   0,   0,   0,   0
     148.666,    10,  Arrival,before,   0,   0,   0,   0,   0
     148.666,    10,  Arrival, after,   2,   0,   0,   1,   0
     152.053,    14,Finish(1),before,   1,   0,   0,   1,   0
     152.053,    14,Finish(1), after,   2,   0,   0,   0,   1
     168.844,    15,Finish(2),before,   1,   0,   0,   0,   1
     168.844,    15,Finish(2), after,   1,   0,   0,   0,   0
     187.051,    13,  Arrival,before,   0,   0,   0,   0,   0
     187.051,    13,  Arrival, after,   2,   0,   0,   1,   0
     222.603,    17,Finish(1),before,   1,   0,   0,   1,   0
