# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:44
# parameter: seed = 1896585
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
      31.978,     2,Finish(1),before,   1,   0,   0,   1,   0
      31.978,     2,Finish(1), after,   2,   0,   0,   0,   1
      32.539,     1,  Arrival,before,   1,   0,   0,   0,   1
      32.539,     1,  Arrival, after,   3,   0,   0,   1,   1
      45.215,     5,Finish(1),before,   2,   0,   0,   1,   1
      45.215,     5,Finish(1), after,   2,   0,   1,   0,   1
      45.317,     3,Finish(2),before,   1,   0,   1,   0,   1
      45.317,     3,Finish(2), after,   2,   0,   0,   0,   1
      61.256,     6,Finish(2),before,   1,   0,   0,   0,   1
      61.256,     6,Finish(2), after,   1,   0,   0,   0,   0
      66.866,     4,  Arrival,before,   0,   0,   0,   0,   0
      66.866,     4,  Arrival, after,   2,   0,   0,   1,   0
      76.413,     8,Finish(1),before,   1,   0,   0,   1,   0
      76.413,     8,Finish(1), after,   2,   0,   0,   0,   1
      85.175,     7,  Arrival,before,   1,   0,   0,   0,   1
      85.175,     7,  Arrival, after,   3,   0,   0,   1,   1
      85.423,    11,Finish(1),before,   2,   0,   0,   1,   1
      85.423,    11,Finish(1), after,   2,   0,   1,   0,   1
      91.596,     9,Finish(2),before,   1,   0,   1,   0,   1
      91.596,     9,Finish(2), after,   2,   0,   0,   0,   1
     106.279,    12,Finish(2),before,   1,   0,   0,   0,   1
     106.279,    12,Finish(2), after,   1,   0,   0,   0,   0
     133.875,    10,  Arrival,before,   0,   0,   0,   0,   0
     133.875,    10,  Arrival, after,   2,   0,   0,   1,   0
     140.205,    14,Finish(1),before,   1,   0,   0,   1,   0
     140.205,    14,Finish(1), after,   2,   0,   0,   0,   1
     158.554,    15,Finish(2),before,   1,   0,   0,   0,   1
     158.554,    15,Finish(2), after,   1,   0,   0,   0,   0
     180.674,    13,  Arrival,before,   0,   0,   0,   0,   0
     180.674,    13,  Arrival, after,   2,   0,   0,   1,   0
     185.127,    17,Finish(1),before,   1,   0,   0,   1,   0
