# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:42
# parameter: seed = 1896558
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       5.873,     2,Finish(1),before,   1,   0,   0,   1,   0
       5.873,     2,Finish(1), after,   2,   0,   0,   0,   1
      27.083,     3,Finish(2),before,   1,   0,   0,   0,   1
      27.083,     3,Finish(2), after,   1,   0,   0,   0,   0
      54.931,     1,  Arrival,before,   0,   0,   0,   0,   0
      54.931,     1,  Arrival, after,   2,   0,   0,   1,   0
      67.031,     5,Finish(1),before,   1,   0,   0,   1,   0
      67.031,     5,Finish(1), after,   2,   0,   0,   0,   1
      81.962,     6,Finish(2),before,   1,   0,   0,   0,   1
      81.962,     6,Finish(2), after,   1,   0,   0,   0,   0
      94.091,     4,  Arrival,before,   0,   0,   0,   0,   0
      94.091,     4,  Arrival, after,   2,   0,   0,   1,   0
     102.238,     8,Finish(1),before,   1,   0,   0,   1,   0
     102.238,     8,Finish(1), after,   2,   0,   0,   0,   1
     121.491,     9,Finish(2),before,   1,   0,   0,   0,   1
     121.491,     9,Finish(2), after,   1,   0,   0,   0,   0
     124.128,     7,  Arrival,before,   0,   0,   0,   0,   0
     124.128,     7,  Arrival, after,   2,   0,   0,   1,   0
     132.987,    11,Finish(1),before,   1,   0,   0,   1,   0
     132.987,    11,Finish(1), after,   2,   0,   0,   0,   1
     141.556,    12,Finish(2),before,   1,   0,   0,   0,   1
     141.556,    12,Finish(2), after,   1,   0,   0,   0,   0
     171.575,    10,  Arrival,before,   0,   0,   0,   0,   0
     171.575,    10,  Arrival, after,   2,   0,   0,   1,   0
     180.654,    14,Finish(1),before,   1,   0,   0,   1,   0
     180.654,    14,Finish(1), after,   2,   0,   0,   0,   1
     192.540,    15,Finish(2),before,   1,   0,   0,   0,   1
     192.540,    15,Finish(2), after,   1,   0,   0,   0,   0
     204.758,    13,  Arrival,before,   0,   0,   0,   0,   0
     204.758,    13,  Arrival, after,   2,   0,   0,   1,   0
     222.785,    17,Finish(1),before,   1,   0,   0,   1,   0
