# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:35
# parameter: seed = 1896454
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       2.921,     2,Finish(1),before,   1,   0,   0,   1,   0
       2.921,     2,Finish(1), after,   2,   0,   0,   0,   1
      16.142,     3,Finish(2),before,   1,   0,   0,   0,   1
      16.142,     3,Finish(2), after,   1,   0,   0,   0,   0
      27.403,     1,  Arrival,before,   0,   0,   0,   0,   0
      27.403,     1,  Arrival, after,   2,   0,   0,   1,   0
      29.975,     5,Finish(1),before,   1,   0,   0,   1,   0
      29.975,     5,Finish(1), after,   2,   0,   0,   0,   1
      48.249,     6,Finish(2),before,   1,   0,   0,   0,   1
      48.249,     6,Finish(2), after,   1,   0,   0,   0,   0
      49.625,     4,  Arrival,before,   0,   0,   0,   0,   0
      49.625,     4,  Arrival, after,   2,   0,   0,   1,   0
      59.344,     8,Finish(1),before,   1,   0,   0,   1,   0
      59.344,     8,Finish(1), after,   2,   0,   0,   0,   1
      78.691,     9,Finish(2),before,   1,   0,   0,   0,   1
      78.691,     9,Finish(2), after,   1,   0,   0,   0,   0
      82.168,     7,  Arrival,before,   0,   0,   0,   0,   0
      82.168,     7,  Arrival, after,   2,   0,   0,   1,   0
      88.760,    11,Finish(1),before,   1,   0,   0,   1,   0
      88.760,    11,Finish(1), after,   2,   0,   0,   0,   1
     104.413,    12,Finish(2),before,   1,   0,   0,   0,   1
     104.413,    12,Finish(2), after,   1,   0,   0,   0,   0
     115.872,    10,  Arrival,before,   0,   0,   0,   0,   0
     115.872,    10,  Arrival, after,   2,   0,   0,   1,   0
     118.061,    14,Finish(1),before,   1,   0,   0,   1,   0
     118.061,    14,Finish(1), after,   2,   0,   0,   0,   1
     133.875,    15,Finish(2),before,   1,   0,   0,   0,   1
     133.875,    15,Finish(2), after,   1,   0,   0,   0,   0
     173.760,    13,  Arrival,before,   0,   0,   0,   0,   0
     173.760,    13,  Arrival, after,   2,   0,   0,   1,   0
     182.298,    17,Finish(1),before,   1,   0,   0,   1,   0
