# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:47
# parameter: seed = 1896627
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       5.130,     2,Finish(1),before,   1,   0,   0,   1,   0
       5.130,     2,Finish(1), after,   2,   0,   0,   0,   1
      23.924,     3,Finish(2),before,   1,   0,   0,   0,   1
      23.924,     3,Finish(2), after,   1,   0,   0,   0,   0
      51.041,     1,  Arrival,before,   0,   0,   0,   0,   0
      51.041,     1,  Arrival, after,   2,   0,   0,   1,   0
      57.714,     5,Finish(1),before,   1,   0,   0,   1,   0
      57.714,     5,Finish(1), after,   2,   0,   0,   0,   1
      64.052,     6,Finish(2),before,   1,   0,   0,   0,   1
      64.052,     6,Finish(2), after,   1,   0,   0,   0,   0
      88.516,     4,  Arrival,before,   0,   0,   0,   0,   0
      88.516,     4,  Arrival, after,   2,   0,   0,   1,   0
      94.215,     8,Finish(1),before,   1,   0,   0,   1,   0
      94.215,     8,Finish(1), after,   2,   0,   0,   0,   1
     107.501,     9,Finish(2),before,   1,   0,   0,   0,   1
     107.501,     9,Finish(2), after,   1,   0,   0,   0,   0
     131.031,     7,  Arrival,before,   0,   0,   0,   0,   0
     131.031,     7,  Arrival, after,   2,   0,   0,   1,   0
     150.092,    10,  Arrival,before,   1,   0,   0,   1,   0
     150.092,    10,  Arrival, after,   2,   1,   0,   1,   0
     178.091,    12,  Arrival,before,   1,   1,   0,   1,   0
     178.091,    12,  Arrival, after,   2,   2,   0,   1,   0
     205.656,    11,Finish(1),before,   1,   2,   0,   1,   0
     205.656,    11,Finish(1), after,   3,   1,   0,   1,   1
     207.637,    13,  Arrival,before,   2,   1,   0,   1,   1
     207.637,    13,  Arrival, after,   3,   2,   0,   1,   1
     212.979,    14,Finish(1),before,   2,   2,   0,   1,   1
     212.979,    14,Finish(1), after,   3,   1,   1,   1,   1
     222.468,    17,Finish(1),before,   2,   1,   1,   1,   1
     222.468,    17,Finish(1), after,   3,   0,   2,   1,   1
     224.579,    18,Finish(1),before,   2,   0,   2,   1,   1
