# file created by code in harbour_fns_1896438.jl
# file created on 2026-03-09 at 15:39:44
# parameter: seed = 1896587
# parameter: T = 30000.0
# parameter: lower_interarrival = 11.0
# parameter: upper_interarrival = 59.0
# parameter: mean_process_times = [11.0, 16.0]
# parameter: max_queue = [9223372036854775807, 4]
# parameter: time_units = hours
time,event_id,event_type,timing,length_event_list,length_queue1,length_queue2,in_service1,in_service2
       0.000,     0,  Arrival,before,   0,   0,   0,   0,   0
       0.000,     0,  Arrival, after,   2,   0,   0,   1,   0
       6.828,     2,Finish(1),before,   1,   0,   0,   1,   0
       6.828,     2,Finish(1), after,   2,   0,   0,   0,   1
      21.992,     1,  Arrival,before,   1,   0,   0,   0,   1
      21.992,     1,  Arrival, after,   3,   0,   0,   1,   1
      24.607,     3,Finish(2),before,   2,   0,   0,   1,   1
      24.607,     3,Finish(2), after,   2,   0,   0,   1,   0
      35.889,     5,Finish(1),before,   1,   0,   0,   1,   0
      35.889,     5,Finish(1), after,   2,   0,   0,   0,   1
      38.183,     4,  Arrival,before,   1,   0,   0,   0,   1
      38.183,     4,  Arrival, after,   3,   0,   0,   1,   1
      38.947,     8,Finish(1),before,   2,   0,   0,   1,   1
      38.947,     8,Finish(1), after,   2,   0,   1,   0,   1
      51.218,     6,Finish(2),before,   1,   0,   1,   0,   1
      51.218,     6,Finish(2), after,   2,   0,   0,   0,   1
      62.583,     9,Finish(2),before,   1,   0,   0,   0,   1
      62.583,     9,Finish(2), after,   1,   0,   0,   0,   0
      82.290,     7,  Arrival,before,   0,   0,   0,   0,   0
      82.290,     7,  Arrival, after,   2,   0,   0,   1,   0
      83.949,    11,Finish(1),before,   1,   0,   0,   1,   0
      83.949,    11,Finish(1), after,   2,   0,   0,   0,   1
      96.409,    10,  Arrival,before,   1,   0,   0,   0,   1
      96.409,    10,  Arrival, after,   3,   0,   0,   1,   1
     101.970,    14,Finish(1),before,   2,   0,   0,   1,   1
     101.970,    14,Finish(1), after,   2,   0,   1,   0,   1
     103.445,    12,Finish(2),before,   1,   0,   1,   0,   1
     103.445,    12,Finish(2), after,   2,   0,   0,   0,   1
     114.459,    13,  Arrival,before,   1,   0,   0,   0,   1
     114.459,    13,  Arrival, after,   3,   0,   0,   1,   1
     119.732,    15,Finish(2),before,   2,   0,   0,   1,   1
     119.732,    15,Finish(2), after,   2,   0,   0,   1,   0
     136.017,    16,  Arrival,before,   1,   0,   0,   1,   0
